진료년도,성별,입원외래구분,행위코드,환자수,명세서청구건수,의료행위총사용량,의료행위청구금액
2024,남,외래,C3792,411,541,542,4323
2024,남,외래,C3793,396,525,525,1276
2024,남,외래,C3794,460,591,598,118602
2024,남,외래,C3795,399,530,531,3762
2024,남,외래,C3797,2,2,2,4191
2024,남,외래,C3815,1,1,1,
2024,남,외래,C3825,7165,10957,10973,2115581
2024,남,외래,C3901,5,5,5,
2024,남,외래,C3932,1,1,1,
2024,남,외래,C3942,1,1,1,
2024,남,외래,C4202,1,1,1,15609
2024,남,외래,C4211,2,2,2,7549
2024,남,외래,C4212,14,17,17,
2024,남,외래,C4220,23,26,27,115956
2024,남,외래,C4230,16,19,20,37897
2024,남,외래,C4280,163,183,194,1146995
2024,남,외래,C4310,1,1,1,
2024,남,외래,C4350,1,1,1,
2024,남,외래,C4501,2,2,2,
2024,남,외래,C4523,1,2,2,
2024,남,외래,C4600,357,389,389,3542
2024,남,외래,C4610,189,206,206,
2024,남,외래,C4672,1,1,1,11660
2024,남,외래,C4682,33,33,40,651387
2024,남,외래,C4683,37,37,40,668173
2024,남,외래,C4690,1,1,1,16478
2024,남,외래,C4711,49,51,51,
2024,남,외래,C4712,19,19,19,
2024,남,외래,C4713,74,77,77,
2024,남,외래,C4722,1,1,1,20218
2024,남,외래,C4741,64,66,66,5214
2024,남,외래,C4743,5,6,6,84565
2024,남,외래,C4801,55,59,59,
2024,남,외래,C4802,13,13,14,140173
2024,남,외래,C4811,60,64,64,3080
2024,남,외래,C4812,11,11,12,141113
2024,남,외래,C4821,2,2,2,
2024,남,외래,C4822,2,2,2,15760
2024,남,외래,C4841,3,4,4,
2024,남,외래,C4842,1,1,1,
2024,남,외래,C4852,6,8,8,285248
2024,남,외래,C4853,1,1,1,20495
2024,남,외래,C4861,7,7,8,24750
2024,남,외래,C4862,2,2,2,
2024,남,외래,C4871,14,14,14,3880
2024,남,외래,C4872,3,3,3,
2024,남,외래,C4873,9,9,9,269519
2024,남,외래,C4901,1,1,1,1639
2024,남,외래,C4912,3,3,3,34175
2024,남,외래,C4913,3,3,3,46365
2024,남,외래,C4940,1,1,1,21307
2024,남,외래,C4982,1,1,1,21360
2024,남,외래,C4983,1,1,1,21360
2024,남,외래,C4984,1,1,1,21360
2024,남,외래,C5012,1,1,1,19410
2024,남,외래,C5184,2,2,2,147532
2024,남,외래,C5501,10,10,11,217118
2024,남,외래,C5533,1,1,1,12573
2024,남,외래,C5600,2784,2957,3108,19005562
2024,남,외래,C5601,138283,146487,166462,4029297769
2024,남,외래,C5602,638515,686462,778491,29088434231
2024,남,외래,C5603,1277464,1296255,1419092,80230933322
2024,남,외래,C5604,20017,20292,21232,1628371901
2024,남,외래,C5605,2520,2649,2761,368582570
2024,남,외래,C5606,434,447,468,76690392
2024,남,외래,C5607,128,133,144,27839888
2024,남,외래,C5611,1272,1300,1315,52848426
2024,남,외래,C5612,822,842,2504,60740650
2024,남,외래,C5620,11520,13386,14047,147035586
2024,남,외래,C5621,4,4,4,47558
2024,남,외래,C5622,53159,62840,69222,906895299
2024,남,외래,C5623,14807,15716,16996,346849506
2024,남,외래,C5624,1,1,1,48645
2024,남,외래,C5625,127459,180326,186044,8930826730
2024,남,외래,C5626,37397,41352,46286,1851351470
2024,남,외래,C5627,54949,68583,73026,1025063581
2024,남,외래,C5630,110979,118594,132314,2606580024
2024,남,외래,C5640,853,914,4330,165885257
2024,남,외래,C5650,26,27,29,4751429
2024,남,외래,C5660,33,34,52,2287366
2024,남,외래,C5670,7,7,9,468776
2024,남,외래,C5671,1,1,1,51194
2024,남,외래,C5673,70599,85116,249622,17597424815
2024,남,외래,C5674,9608,10142,19835,1676812691
2024,남,외래,C5680,18044,21480,23785,308799281
2024,남,외래,C5691,26,27,27,2436804
2024,남,외래,C5692,2128,2230,2528,229585548
2024,남,외래,C5800,9311,9355,10035,706303600
2024,남,외래,C5801,10100,10151,10736,789926262
2024,남,외래,C5802,713,715,814,41476401
2024,남,외래,C5803,775,783,2375,293048072
2024,남,외래,C5805,434,439,493,99275740
2024,남,외래,C5806,4562,4620,5436,1059415498
2024,남,외래,C5807,1268,1271,1369,424536783
2024,남,외래,C5808,867,876,969,438286351
2024,남,외래,C5809,603,604,637,456530897
2024,남,외래,C5810,240,241,253,278913995
2024,남,외래,C5811,125,125,134,15660467
2024,남,외래,C5830,2502,2631,2767,321588296
2024,남,외래,C5831,16936,35684,44937,6165736436
2024,남,외래,C5832,5064,8321,10131,3160526247
2024,남,외래,C5833,2965,3242,4357,606062485
2024,남,외래,C5834,679,701,1354,222630821
2024,남,외래,C5835,159,161,169,32660856
2024,남,외래,C5836,831,851,925,191153497
2024,남,외래,C5837,127,182,189,45804774
2024,남,외래,C5838,1468,1538,1645,476061015
2024,남,외래,C5839,2,2,3,367653
2024,남,외래,C5840,585,636,1286,137220894
2024,남,외래,C5841,3813,4224,9717,2381869059
2024,남,외래,C5842,1490,1523,1995,213710291
2024,남,외래,C5843,71,106,108,33412376
2024,남,외래,C5844,310,344,355,165290883
2024,남,외래,C5897,5,5,6,
2024,남,외래,C5902,3,3,3,86460
2024,남,외래,C5911,35,35,38,809749
2024,남,외래,C5912,1,1,2,72180
2024,남,외래,C5916,3,3,3,116480
2024,남,외래,C5930,1,1,1,
2024,남,외래,C5931,8,8,9,81664
2024,남,외래,C5941,2,2,2,31361
2024,남,외래,C5942,1,2,2,47560
2024,남,외래,C5943,3,3,3,106491
2024,남,외래,C5953,1,2,2,78060
2024,남,외래,C5956,9,9,10,179960
2024,남,외래,C5981,1,1,1,85110
2024,남,외래,C6001,2270,2278,2435,408191195
2024,남,외래,C6003,1125,1128,1192,1101572881
2024,남,외래,C6005,4295,5331,5469,1233613116
2024,남,외래,C6006,356,356,391,66966496
2024,남,외래,C6011,2,2,2,112816
2024,남,외래,C6013,3,3,3,176820
2024,남,외래,C6041,3,3,3,277222
2024,남,외래,C6093,1,1,1,166630
2024,남,외래,C7330,1,1,1,9746
2024,남,외래,C7341,1,1,1,13937
2024,남,외래,C7420,1,1,1,6347
2024,남,외래,C8000,377,448,454,18956338
2024,남,외래,C8010,1,1,1,67410
2024,남,외래,C8020,208288,415319,464622,9074739476
2024,남,외래,C8031,93,102,103,3934958
2024,남,외래,C8040,954,1516,1543,113293239
2024,남,외래,C8050,3936,17133,17394,1180431591
2024,남,외래,C8060,5,6,6,1192692
2024,남,외래,C8080,1197,2056,2679,86005178
2024,남,외래,C8090,20027,60355,61878,2245264303
2024,남,외래,C8091,11874,39080,40339,2141293201
2024,남,외래,C8120,31,31,32,988879
2024,남,외래,C8130,2590,4803,4856,153780786
2024,남,외래,C8140,110464,176202,185826,3474694234
2024,남,외래,C8501,16455,17084,18949,373425947
2024,남,외래,C8502,2314,2420,2441,64361665
2024,남,외래,C8506,13338,14443,14771,334404119
2024,남,외래,C8511,4,4,4,210780
2024,남,외래,C8512,7,7,7,451420
2024,남,외래,C8513,340,345,349,43367501
2024,남,외래,C8520,4588,5665,6101,643743233
2024,남,외래,C8530,2,2,2,44780
2024,남,외래,C8531,15663,16124,17256,839659501
2024,남,외래,C8532,5805,6042,6123,322560669
2024,남,외래,C8535,803,820,830,69561780
2024,남,외래,C8551,10226,10295,10301,1529826370
2024,남,외래,C8561,20,20,21,2373358
2024,남,외래,C8562,128,133,135,29445368
2024,남,외래,C8581,81,87,89,4439411
2024,남,외래,C8582,2,2,2,1089488
2024,남,외래,C8583,18,18,18,5733922
2024,남,외래,C8591,45330,50601,50739,1441901292
2024,남,외래,C8592,31,31,31,6033299
2024,남,외래,C8604,1,1,1,130944
2024,남,외래,C8641,1133,1159,1184,65746580
2024,남,외래,C8642,6,6,6,439375
2024,남,외래,CB001,3381,3400,3559,3871315946
2024,남,외래,CB002,272,272,281,449313008
2024,남,외래,CB004,5101,5153,5244,9108958666
2024,남,외래,CB005,603,611,641,696078829
2024,남,외래,CB006,741,742,751,1263311647
2024,남,외래,CB007,104,104,111,122325636
2024,남,외래,CB011,70,70,71,73941908
2024,남,외래,CB012,17,17,17,24777257
2024,남,외래,CB014,159,159,159,256983585
2024,남,외래,CX232,1,1,1,16027
2024,남,외래,CX321,1,1,1,
2024,남,외래,CX732,1,1,1,
2024,남,외래,CY155,1,1,1,
2024,남,외래,CY170,113,118,120,772733
2024,남,외래,CY397,1,1,1,
2024,남,외래,CY424,1,1,1,104951
2024,남,외래,CY631,98,100,100,4702000
2024,남,외래,CY691,7,7,8,1750672
2024,남,외래,CY692,23,24,24,6155767
2024,남,외래,CZ112,593,997,1097,17651304
2024,남,외래,CZ115,4,4,4,135102
2024,남,외래,CZ133,2,3,3,
2024,남,외래,CZ191,5,5,6,82500
2024,남,외래,CZ202,1,1,1,
2024,남,외래,CZ213,10,10,11,
2024,남,외래,CZ242,8,8,9,528000
2024,남,외래,CZ285,4,4,4,
2024,남,외래,CZ393,1,1,1,46794
2024,남,외래,CZ394,34,35,37,141180
2024,남,외래,CZ421,4,4,4,79420
2024,남,외래,CZ432,46,47,52,
2024,남,외래,CZ976,34,51,51,21688770
2024,남,외래,D0001,700126,969607,2409132,2684798463
2024,남,외래,D0002,8304310,17364835,85941257,93766544543
2024,남,외래,D0003,70761,100070,106177,96295795
2024,남,외래,D0004,19,19,21,109967
2024,남,외래,D0005,2264,3075,3076,2320930
2024,남,외래,D0011,448019,661359,681835,1647606855
2024,남,외래,D0012,3704,4629,4829,40985153
2024,남,외래,D0013,6377043,12829516,13106133,31314072497
2024,남,외래,D0021,20695,22459,23473,27913476
2024,남,외래,D0022,257515,370534,379924,453194247
2024,남,외래,D0100,1917225,3031279,3034930,3233975424
2024,남,외래,D0111,149746,182071,193234,381510174
2024,남,외래,D0112,4626,5596,6044,22610077
2024,남,외래,D0113,4026871,7210575,7347975,53982341895
2024,남,외래,D0114,3011,3714,3721,15183247
2024,남,외래,D0115,67,67,67,287673
2024,남,외래,D0120,8137,9985,14303,610147090
2024,남,외래,D0131,162,181,192,4034795
2024,남,외래,D0132,2271,3228,3261,69423813
2024,남,외래,D0133,40861,74522,78818,1829934466
2024,남,외래,D0140,2746,3105,3133,49164614
2024,남,외래,D0141,998,1078,1078,17804454
2024,남,외래,D0142,49877,55401,55652,1736481959
2024,남,외래,D0143,9901,11193,11195,216865089
2024,남,외래,D0150,8820,10125,10128,477654104
2024,남,외래,D0160,11309,16780,17609,989844988
2024,남,외래,D0301,2108,2173,2447,64550494
2024,남,외래,D0311,1260,1393,1467,1029550
2024,남,외래,D0312,5072,5368,5740,10091292
2024,남,외래,D0313,15192,17731,18542,22991506
2024,남,외래,D0314,325,337,345,1699453
2024,남,외래,D0315,825,871,885,5045853
2024,남,외래,D0316,758,1695,2471,5541755
2024,남,외래,D0317,471,492,511,1973605
2024,남,외래,D0318,3478,3643,3678,4616416
2024,남,외래,D0319,7716,8405,8584,35657802
2024,남,외래,D0320,34415,42514,43780,250316322
2024,남,외래,D0321,83,88,89,441538
2024,남,외래,D0322,3,3,3,30030
2024,남,외래,D0323,863,1256,1415,1958569
2024,남,외래,D0324,423,542,613,2770690
2024,남,외래,D0325,5288,5479,5669,12506493
2024,남,외래,D0326,8059,9414,10229,49847592
2024,남,외래,D0327,30052,41820,46817,254870606
2024,남,외래,D0328,9,9,9,65560
2024,남,외래,D0329,11432,15844,17489,145625538
2024,남,외래,D0400,10765,14403,32062,141618255
2024,남,외래,D0410,202386,252007,256193,3750848160
2024,남,외래,D0501,17153,30517,31822,38887341
2024,남,외래,D0502,152639,335956,402744,706430277
2024,남,외래,D0510,202628,272342,290315,3071761016
2024,남,외래,D0521,430197,757102,1554888,4102038112
2024,남,외래,D0522,448623,809261,848075,8301767927
2024,남,외래,D0523,15715,26672,27134,336192939
2024,남,외래,D0524,19,28,30,176574
2024,남,외래,D0531,3,3,3,22440
2024,남,외래,D0533,1171,1345,4745,231998917
2024,남,외래,D0541,75,85,99,1101304
2024,남,외래,D0542,21,22,32,1463253
2024,남,외래,D0550,3059,3190,3493,35483888
2024,남,외래,D0561,7,8,8,77451
2024,남,외래,D0562,155,286,286,1543222
2024,남,외래,D0563,21,26,26,613820
2024,남,외래,D0570,11195,14059,15237,300898366
2024,남,외래,D0571,528,620,683,11826078
2024,남,외래,D0580,6,6,6,29127
2024,남,외래,D0590,9206,11793,12593,57788772
2024,남,외래,D0600,886,1113,1224,12578000
2024,남,외래,D0610,1,1,1,4752
2024,남,외래,D0803,139,152,257,5956104
2024,남,외래,D0811,1627,2405,7194,374150067
2024,남,외래,D0812,17300,35973,121072,5981265021
2024,남,외래,D0821,9,9,9,664110
2024,남,외래,D0822,325,336,341,24703651
2024,남,외래,D0831,4757,5908,6362,434190214
2024,남,외래,D0832,2682,3501,3631,205263380
2024,남,외래,D0833,3606,4549,4809,318146346
2024,남,외래,D0841,5005,6298,7828,82755942
2024,남,외래,D0852,14,18,22,1711220
2024,남,외래,D1001,75647,79813,79903,93535833
2024,남,외래,D1002,15456,15801,15832,22192075
2024,남,외래,D1003,1689984,2547608,2559958,5303359533
2024,남,외래,D1004,1421818,1916109,1918513,6421274078
2024,남,외래,D1005,133406,173806,174657,545880158
2024,남,외래,D1006,5381,7191,7305,13992745
2024,남,외래,D1007,14,14,15,122846
2024,남,외래,D1008,7246,18434,18455,59250768
2024,남,외래,D1009,240,245,275,922288
2024,남,외래,D1010,1,1,1,2321
2024,남,외래,D1011,1517,1660,1670,14100650
2024,남,외래,D1013,9,9,10,161987
2024,남,외래,D1014,31,34,53,299040
2024,남,외래,D1015,7,7,7,41902
2024,남,외래,D1020,19,26,29,384538
2024,남,외래,D1030,1503,1638,1791,30363370
2024,남,외래,D1040,1450,1808,1963,33752616
2024,남,외래,D1061,137,137,144,364080
2024,남,외래,D1071,1800,1925,2032,9436324
2024,남,외래,D1072,223,235,242,1823713
2024,남,외래,D1073,230035,279746,282618,3647883712
2024,남,외래,D1074,911,1022,1022,9736820
2024,남,외래,D1081,7,7,8,30990
2024,남,외래,D1082,222,256,282,1760396
2024,남,외래,D1083,19839,25965,26186,301825293
2024,남,외래,D1111,10858,11771,12460,166098166
2024,남,외래,D1112,6825,7712,8111,311770316
2024,남,외래,D1121,7696,9768,10000,61269308
2024,남,외래,D1122,263,270,274,1672063
2024,남,외래,D1131,3330,4090,6602,98006632
2024,남,외래,D1132,3246,4015,4034,45614723
2024,남,외래,D1141,3632,4105,4377,61284440
2024,남,외래,D1142,874,919,1011,15750471
2024,남,외래,D1151,2578,3014,3286,43980726
2024,남,외래,D1152,1948,2052,2397,35382200
2024,남,외래,D1230,5,5,5,151816
2024,남,외래,D1261,780,811,828,9310718
2024,남,외래,D1262,1,1,1,15521
2024,남,외래,D1272,604,638,682,9723559
2024,남,외래,D1281,9,9,9,119580
2024,남,외래,D1311,1,1,1,31977
2024,남,외래,D1312,1116,1141,3604,149419702
2024,남,외래,D1321,62522,67615,79571,1399746541
2024,남,외래,D1323,129,135,487,7283149
2024,남,외래,D1326,20522,21311,21316,1198039618
2024,남,외래,D1327,27628,29857,29879,2374984235
2024,남,외래,D1331,29,73,80,11013145
2024,남,외래,D1332,2,2,2,152878
2024,남,외래,D1340,3407,3952,4323,46337175
2024,남,외래,D1420,8656,10505,10972,55343414
2024,남,외래,D1421,1008,1375,1481,2573394
2024,남,외래,D1422,14,14,14,37184
2024,남,외래,D1501,221137,246141,248414,862177835
2024,남,외래,D1502,373273,465680,474808,3022468338
2024,남,외래,D1503,204,204,224,1822402
2024,남,외래,D1511,224531,249513,252497,565367522
2024,남,외래,D1512,362759,454778,462932,1751056399
2024,남,외래,D1513,759,1272,2258,27051447
2024,남,외래,D1514,479,494,499,2346114
2024,남,외래,D1520,1366,1568,3186,24565568
2024,남,외래,D1531,817,950,1339,5744933
2024,남,외래,D1532,825,932,1031,4633952
2024,남,외래,D1541,7723,9886,13625,85373648
2024,남,외래,D1542,4416,5597,5825,46710609
2024,남,외래,D1550,19420,63968,126806,646665241
2024,남,외래,D1551,6,6,6,435596
2024,남,외래,D1552,6,6,6,1198288
2024,남,외래,D1561,265523,361580,365736,5097672372
2024,남,외래,D1562,1214,1414,1430,36779398
2024,남,외래,D1570,1921,5241,6902,65828420
2024,남,외래,D1580,7,7,8,49090
2024,남,외래,D1581,140,147,155,616804
2024,남,외래,D1582,31599,35330,45060,256028008
2024,남,외래,D1583,187,189,189,1077616
2024,남,외래,D1584,3434,3489,5590,52644782
2024,남,외래,D1585,6043,6431,6460,70726908
2024,남,외래,D1586,13022,14037,14114,240753141
2024,남,외래,D1587,119,126,131,3893080
2024,남,외래,D1590,7191,8667,9330,68734424
2024,남,외래,D1600,16,18,18,143620
2024,남,외래,D1609,1,1,1,
2024,남,외래,D1610,1,1,1,7854
2024,남,외래,D1611,1,1,1,7854
2024,남,외래,D1612,1,1,1,
2024,남,외래,D1617,1,1,1,7854
2024,남,외래,D1618,1,1,1,
2024,남,외래,D1631,1,1,1,
2024,남,외래,D1646,4,4,4,47468
2024,남,외래,D1669,4,4,4,80256
2024,남,외래,D1676,1,1,1,7854
2024,남,외래,D1702,568,770,845,22976830
2024,남,외래,D1703,50,67,75,1476335
2024,남,외래,D1763,53,68,70,3466619
2024,남,외래,D1780,4725,5004,5309,590313166
2024,남,외래,D1800,101,144,158,489797
2024,남,외래,D1810,682,3190,3201,7466020
2024,남,외래,D1820,1361561,2345871,2378326,2960964483
2024,남,외래,D1821,491,591,643,810967
2024,남,외래,D1830,7273876,14817166,15184829,20227409253
2024,남,외래,D1831,22879,55746,55973,74212953
2024,남,외래,D1840,6955802,14359359,15478909,21816849680
2024,남,외래,D1841,1003,1629,1718,2489786
2024,남,외래,D1850,8231077,17342298,17825358,34613588744
2024,남,외래,D1851,4347,5170,5433,10890616
2024,남,외래,D1860,8228509,17335269,17819041,35454973673
2024,남,외래,D1861,5762,6588,6859,14405586
2024,남,외래,D1870,6796688,13887865,14198929,22187745560
2024,남,외래,D1871,667,1072,1172,1804029
2024,남,외래,D1880,7092243,14579962,14943956,24712158264
2024,남,외래,D1881,2199,2768,2991,4849161
2024,남,외래,D1890,5298577,9155693,9466723,34338436657
2024,남,외래,D1891,5766,6831,7094,27253683
2024,남,외래,D1900,1929,2953,3080,47327599
2024,남,외래,D1920,106557,149751,149890,671691024
2024,남,외래,D1930,441,520,537,626540
2024,남,외래,D1940,102,114,115,560765
2024,남,외래,D1961,573,598,613,21897689
2024,남,외래,D1962,78,79,79,4397050
2024,남,외래,D1980,9468,10550,11445,646213652
2024,남,외래,D2101,8,8,9,32240
2024,남,외래,D2110,1402,1577,1719,30834300
2024,남,외래,D2111,1003,1089,1162,17196413
2024,남,외래,D2201,2424977,3884396,3994077,5336633801
2024,남,외래,D2202,2283917,3507107,3564737,4479061293
2024,남,외래,D2203,86017,136870,137464,158799439
2024,남,외래,D2211,33095,49679,50582,190318129
2024,남,외래,D2212,99642,164686,167957,629855394
2024,남,외래,D2220,279,459,474,1464360
2024,남,외래,D2221,42993,55381,55398,1215834376
2024,남,외래,D2222,44800,52987,57711,1252449358
2024,남,외래,D2230,140,142,144,528764
2024,남,외래,D2241,1540,1914,1999,1261530
2024,남,외래,D2242,1715,2006,2174,1280065
2024,남,외래,D2251,319117,462615,467020,408776070
2024,남,외래,D2252,1407178,1861025,1941151,2429131894
2024,남,외래,D2253,3804383,6433583,6546273,13705736821
2024,남,외래,D2260,11893,15634,15758,152483953
2024,남,외래,D2261,56619,94329,94794,256983391
2024,남,외래,D2262,60294,96526,98074,280579205
2024,남,외래,D2263,6798317,11979334,12388264,49058402179
2024,남,외래,D2264,11549,16500,17649,68156789
2024,남,외래,D2265,18942,24683,24929,106800925
2024,남,외래,D2266,22792,35748,35922,139538091
2024,남,외래,D2270,27338,34552,36900,50672265
2024,남,외래,D2280,8208985,17599177,20116159,35163120954
2024,남,외래,D2281,46921,56524,59004,352503665
2024,남,외래,D2290,4732,6184,6509,10866118
2024,남,외래,D2300,8020468,16801574,17565647,28101470325
2024,남,외래,D2310,5442232,10904867,11215775,25232040462
2024,남,외래,D2311,6043,8020,8410,19766239
2024,남,외래,D2321,14077,18137,19083,70557830
2024,남,외래,D2322,510,572,628,11743706
2024,남,외래,D2330,341143,639362,654583,4255674587
2024,남,외래,D2342,5247,6255,6598,235782300
2024,남,외래,D2420,406031,655691,669228,5858966809
2024,남,외래,D2421,31620,58492,58678,722615002
2024,남,외래,D2500,3,3,3,50526
2024,남,외래,D2510,3153652,5522035,7565920,22233520674
2024,남,외래,D2511,198,232,234,753191
2024,남,외래,D2520,8164,9229,10157,160755970
2024,남,외래,D2530,2373,2996,3216,39037701
2024,남,외래,D2541,768,844,928,15469642
2024,남,외래,D2542,7427,9251,10781,179616665
